cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
2584	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	450	1910000	2.356021e-04	2.176596e-05
4181	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	441	1810000	2.436464e-04	2.273756e-05
6765	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	448	1550000	2.890323e-04	2.676089e-05
1	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	531	790000	6.721519e-04	5.715184e-05
2	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	1	100230000	9.977053e-09	1.955502e-08
233	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	113	100230000	1.127407e-06	2.078726e-07
377	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	404	11570000	3.491789e-05	3.404911e-06
610	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	414	2200000	1.881818e-04	1.812561e-05
987	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	497	1100000	4.518182e-04	3.971398e-05
1597	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	569	800000	7.112500e-04	5.842083e-05
2584	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	617	660000	9.348485e-04	7.373125e-05
4181	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	599	640000	9.359375e-04	7.491800e-05
6765	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	1	2	0.002000	599	620000	9.661290e-04	7.733354e-05
1	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
2584	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
4181	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	3	100230000	2.993116e-08	3.387029e-08
6765	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
1	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	7	100230000	6.983937e-08	5.173773e-08
610	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	7	100230000	6.983937e-08	5.173773e-08
987	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	12	100230000	1.197246e-07	6.774058e-08
1597	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	28	100230000	2.793575e-07	1.034754e-07
2584	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	29	100230000	2.893345e-07	1.053070e-07
4181	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	28	100230000	2.793575e-07	1.034754e-07
6765	1000	(0.990000,0.990000,1.000000)	0.010000	1.000000	1	2	0.002000	18	100230000	1.795870e-07	8.296493e-08
1	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.900000,0.900000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.500000,0.500000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	608	640000	9.500000e-04	7.547819e-05
2	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	18	100230000	1.795870e-07	8.296493e-08
377	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	389	55610000	6.995145e-06	6.951467e-07
610	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	417	7700000	5.415584e-05	5.197825e-06
987	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	453	2060000	2.199029e-04	2.024838e-05
1597	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	479	1490000	3.214765e-04	2.878510e-05
2584	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	471	1190000	3.957983e-04	3.573828e-05
4181	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	502	1030000	4.873786e-04	4.262504e-05
6765	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	0	1	0.000500	505	1010000	5.000000e-04	4.359852e-05
1	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	1331	330000	4.033333e-03	2.162487e-04
2	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	1	100230000	9.977053e-09	1.955502e-08
233	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	295	100230000	2.943231e-06	3.358681e-07
377	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	393	5600000	7.017857e-05	6.938236e-06
610	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	472	1150000	4.104348e-04	3.702031e-05
987	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	609	560000	1.087500e-03	8.632576e-05
1597	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	789	510000	1.547059e-03	1.078669e-04
2584	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	840	430000	1.953488e-03	1.319783e-04
4181	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	819	430000	1.904651e-03	1.303214e-04
6765	1000	(0.999000,1.000000,0.999000)	0.001000	1.000000	1	2	0.002000	890	430000	2.069767e-03	1.358416e-04
1	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	2610	280000	9.321429e-03	3.559465e-04
2	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	20	100230000	1.995411e-07	8.745271e-08
377	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	385	44120000	8.726201e-06	8.716639e-07
610	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	412	5940000	6.936027e-05	6.697353e-06
987	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	434	2660000	1.631579e-04	1.534913e-05
1597	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	454	1530000	2.967320e-04	2.729155e-05
2584	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	504	1110000	4.540541e-04	3.963234e-05
4181	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	501	1080000	4.638889e-04	4.061163e-05
6765	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	0	1	0.000500	508	1050000	4.838095e-04	4.206235e-05
1	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	9099	250000	3.639600e-02	7.341118e-04
2	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	327	100230000	3.262496e-06	3.536157e-07
377	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	406	5980000	6.789298e-05	6.603941e-06
610	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	481	1130000	4.256637e-04	3.803275e-05
987	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	632	630000	1.003175e-03	7.817288e-05
1597	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	785	450000	1.744444e-03	1.219268e-04
2584	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	806	450000	1.791111e-03	1.235440e-04
4181	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	855	440000	1.943182e-03	1.301260e-04
6765	1000	(0.990000,1.000000,0.990000)	0.010000	1.000000	1	2	0.002000	897	430000	2.086047e-03	1.363736e-04
1	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	23320	240000	9.716667e-02	1.184985e-03
2	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
